iter,scenario,elapsed,user,sys,CPU
44,scp_ckpt_real,0.595971340,0.023013000,0.004211000,0.002
44,create_ns_real,0.037469731,0.013726000,0.006651000,0.000
44,perf_ckpt,1.334435306,0.012556000,0.000000000,0.009
44,perf_restore,0.686582687,0.014233000,0.001489000,0.022
45,ns_clear,0.637445368,0.008892000,0.003641000,0.019
45,scp_ckpt,1.051832239,0.008717000,0.003531000,0.011
45,create_ns,0.502000828,0.001808000,0.010614000,0.023
45,clear_arp,0.060811126,0.016536000,0.026643000,0.000
45,ns_clear_real,0.087238322,0.014220000,0.012093000,0.000
45,scp_ckpt_real,0.586611408,0.016379000,0.009148000,0.002
45,create_ns_real,0.051632433,0.016667000,0.001849000,0.000
45,perf_ckpt,1.375790110,0.005431000,0.007545000,0.009
45,perf_restore,0.672301813,0.009341000,0.002611000,0.017
46,ns_clear,0.599219190,0.013643000,0.000000000,0.022
46,scp_ckpt,1.142571779,0.005603000,0.007573000,0.011
46,create_ns,0.525300936,0.005325000,0.007412000,0.023
46,clear_arp,0.063883978,0.022588000,0.022017000,0.000
46,ns_clear_real,0.061233729,0.011020000,0.015938000,0.000
46,scp_ckpt_real,0.631677636,0.019301000,0.009314000,0.002
46,create_ns_real,0.086653909,0.011878000,0.006523000,0.000
46,perf_ckpt,1.559617086,0.006017000,0.008554000,0.009
46,perf_restore,0.700024107,0.008982000,0.003506000,0.017
47,ns_clear,0.610782964,0.011968000,0.000000000,0.019
47,scp_ckpt,1.111737679,0.012417000,0.000000000,0.010
47,create_ns,0.494380323,0.006990000,0.005438000,0.024
47,clear_arp,0.061291356,0.027383000,0.014767000,0.000
47,ns_clear_real,0.075770236,0.011667000,0.023439000,0.000
47,scp_ckpt_real,0.651679326,0.014286000,0.022983000,0.002
47,create_ns_real,0.050084096,0.016047000,0.001531000,0.000
47,perf_ckpt,1.528978640,0.012361000,0.000000000,0.008
47,perf_restore,0.686799095,0.011192000,0.001600000,0.018
