iter,scenario,elapsed,user,sys,CPU
45,perf_ckpt,1.725557394,0.009307000,0.003785000,0.007
45,perf_restore,0.780982265,0.013636000,0.000000000,0.017
46,ns_clear,0.951880576,0.010897000,0.001786000,0.013
46,scp_ckpt,1.664464542,0.006997000,0.005245000,0.007
46,create_ns,0.571544625,0.012381000,0.000000000,0.020
46,clear_arp,0.089736134,0.014054000,0.032447000,0.000
46,ns_clear_real,0.105788374,0.015737000,0.011249000,0.000
46,scp_ckpt_real,1.157830772,0.055378000,0.024788000,0.001
46,create_ns_real,0.062589418,0.010089000,0.007512000,0.000
46,perf_ckpt,1.771467840,0.007670000,0.005910000,0.007
46,perf_restore,0.757350651,0.007013000,0.006244000,0.017
47,ns_clear,0.912836479,0.004435000,0.008399000,0.013
47,scp_ckpt,1.706803029,0.000000000,0.013199000,0.007
47,create_ns,0.545289806,0.012333000,0.000000000,0.021
47,clear_arp,0.085057944,0.028218000,0.017413000,0.000
47,ns_clear_real,0.109498522,0.019528000,0.010275000,0.000
47,scp_ckpt_real,1.200619799,0.032304000,0.058497000,0.001
47,create_ns_real,0.061267903,0.014183000,0.004059000,0.000
47,perf_ckpt,1.821503991,0.009013000,0.003696000,0.007
47,perf_restore,0.799962732,0.001596000,0.010331000,0.014
48,ns_clear,0.948380049,0.009044000,0.004559000,0.014
48,scp_ckpt,1.621813848,0.005925000,0.006505000,0.007
48,create_ns,0.546183619,0.011605000,0.001437000,0.023
48,clear_arp,0.089754326,0.024751000,0.022025000,0.000
48,ns_clear_real,0.109542239,0.013794000,0.014302000,0.000
48,scp_ckpt_real,1.115923739,0.054052000,0.020210000,0.001
48,create_ns_real,0.060893341,0.012255000,0.006659000,0.000
48,perf_ckpt,1.781631861,0.014509000,0.000000000,0.008
48,perf_restore,0.786872110,0.001386000,0.012114000,0.017
49,ns_clear,0.944147838,0.013672000,0.000000000,0.014
49,scp_ckpt,1.714632845,0.011316000,0.003272000,0.008
49,create_ns,0.567378126,0.007450000,0.006094000,0.023
49,clear_arp,0.087566761,0.028524000,0.017016000,0.000
49,ns_clear_real,0.120078734,0.010434000,0.016237000,0.000
49,scp_ckpt_real,1.193430106,0.048856000,0.024795000,0.001
49,create_ns_real,0.055037833,0.010603000,0.008056000,0.000
49,perf_ckpt,1.537720253,0.007807000,0.006258000,0.009
49,perf_restore,0.750096565,0.008377000,0.005634000,0.018
50,ns_clear,0.982892363,0.009710000,0.003774000,0.013
50,scp_ckpt,1.656625248,0.011119000,0.001932000,0.007
50,create_ns,0.542084582,0.010788000,0.002692000,0.023
50,clear_arp,0.085217468,0.017210000,0.027369000,0.000
50,ns_clear_real,0.137193155,0.014477000,0.014893000,0.000
